experience_level,job_title,salary_in_usd,remote_ratio,company_location,company_size,gender,location,salary_currency,salary,bonus_stocks_usd
SE,Applied Scientist,227700.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,154836.0,100.0,,M,Unknown,,,,
SE,Data Analyst,140000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,126000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,165000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,127000.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,209000.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,112500.0,0.0,,M,Unknown,,,,
MI,Data Architect,140000.0,100.0,,M,Unknown,,,,
MI,Data Architect,110000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,185900.0,0.0,,M,Unknown,,,,
MI,Data Engineer,129300.0,0.0,,M,Unknown,,,,
SE,Data Scientist,370000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,300000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,136000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,104000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,214000.0,0.0,,M,Unknown,,,,
SE,Applied Scientist,154000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,205000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,157500.0,100.0,,M,Unknown,,,,
SE,Data Engineer,255000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,178000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,155000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,109283.0,0.0,,M,Unknown,,,,
SE,Research Scientist,189000.0,0.0,,M,Unknown,,,,
SE,Research Scientist,137000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,120000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,110000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
SE,Data Analyst,100000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,75000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,181500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,112200.0,0.0,,M,Unknown,,,,
MI,Data Engineer,49216.0,100.0,,M,Unknown,,,,
MI,Data Engineer,43064.0,100.0,,M,Unknown,,,,
SE,Data Scientist,170500.0,100.0,,M,Unknown,,,,
SE,Data Scientist,118575.0,100.0,,M,Unknown,,,,
SE,Data Analyst,130000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,100000.0,100.0,,M,Unknown,,,,
EN,AI Research Engineer,24940.0,100.0,,M,Unknown,,,,
MI,Analytics Engineer,172200.0,100.0,,M,Unknown,,,,
MI,Analytics Engineer,131200.0,100.0,,M,Unknown,,,,
SE,Data Analyst,154500.0,100.0,,M,Unknown,,,,
SE,Data Analyst,131325.0,100.0,,M,Unknown,,,,
SE,Data Manager,110400.0,0.0,,M,Unknown,,,,
SE,Data Manager,68000.0,0.0,,M,Unknown,,,,
MI,Data Manager,115500.0,0.0,,M,Unknown,,,,
MI,Data Manager,73500.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,140000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,100000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,192000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,138240.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,225000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,190000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,207500.0,100.0,,M,Unknown,,,,
SE,Data Scientist,172900.0,100.0,,M,Unknown,,,,
MI,Data Scientist,135000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,70000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,254000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,185000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,162000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,111000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,225000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,156400.0,0.0,,M,Unknown,,,,
SE,Data Modeler,147100.0,0.0,,M,Unknown,,,,
SE,Data Modeler,90700.0,0.0,,M,Unknown,,,,
MI,Data Analyst,90000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,70000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,168400.0,0.0,,M,Unknown,,,,
SE,Data Engineer,105200.0,0.0,,M,Unknown,,,,
SE,Research Engineer,237000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,170112.0,0.0,,M,Unknown,,,,
MI,Data Scientist,25912.0,100.0,,S,Unknown,,,,
SE,Data Scientist,134960.0,50.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,155000.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,130000.0,100.0,,M,Unknown,,,,
SE,BI Developer,105000.0,0.0,,M,Unknown,,,,
SE,BI Developer,70000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,140000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,120000.0,0.0,,M,Unknown,,,,
EN,Data Integration Specialist,115000.0,0.0,,M,Unknown,,,,
EN,Data Integration Specialist,85000.0,0.0,,M,Unknown,,,,
SE,ML Engineer,260000.0,100.0,,M,Unknown,,,,
SE,ML Engineer,234000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
SE,AI Architect,330000.0,0.0,,M,Unknown,,,,
SE,AI Architect,204000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,180000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,165000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,185900.0,0.0,,M,Unknown,,,,
SE,Data Scientist,167310.0,0.0,,M,Unknown,,,,
EN,Data Analyst,94600.0,0.0,,M,Unknown,,,,
EN,Data Analyst,86000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,297300.0,100.0,,M,Unknown,,,,
SE,Data Scientist,198200.0,100.0,,M,Unknown,,,,
SE,Data Analyst,167000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,150000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,121000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,101570.0,100.0,,M,Unknown,,,,
SE,Data Strategist,175000.0,100.0,,M,Unknown,,,,
SE,Data Strategist,125000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Scientist,325000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Scientist,171000.0,100.0,,M,Unknown,,,,
SE,Data Science Consultant,180000.0,0.0,,M,Unknown,,,,
SE,Data Science Consultant,137000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,265000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,172000.0,100.0,,M,Unknown,,,,
MI,Machine Learning Engineer,155810.0,0.0,,M,Unknown,,,,
MI,Machine Learning Engineer,106720.0,0.0,,M,Unknown,,,,
EN,Data Scientist,160800.0,0.0,,M,Unknown,,,,
EN,Data Scientist,132200.0,0.0,,M,Unknown,,,,
SE,Data Analyst,133000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,113000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,105000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,75000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,208400.0,100.0,,M,Unknown,,,,
SE,Data Scientist,139000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,157550.0,0.0,,M,Unknown,,,,
SE,Data Engineer,104650.0,0.0,,M,Unknown,,,,
SE,Data Engineer,240500.0,0.0,,L,Unknown,,,,
SE,Data Engineer,123700.0,0.0,,L,Unknown,,,,
SE,Data Engineer,205600.0,0.0,,L,Unknown,,,,
SE,Data Engineer,105700.0,0.0,,L,Unknown,,,,
SE,Business Data Analyst,78000.0,100.0,,L,Unknown,,,,
MI,Data Engineer,121000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,78000.0,0.0,,M,Unknown,,,,
EN,Data Scientist,85600.0,0.0,,M,Unknown,,,,
EN,Data Scientist,48915.0,0.0,,M,Unknown,,,,
MI,Data Analyst,78000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,68000.0,0.0,,M,Unknown,,,,
SE,Research Analyst,53444.0,100.0,,M,Unknown,,,,
SE,Research Analyst,45150.0,100.0,,M,Unknown,,,,
SE,Data Scientist,275500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,206000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,202800.0,0.0,,L,Unknown,,,,
SE,Business Intelligence Engineer,104300.0,0.0,,L,Unknown,,,,
SE,Research Analyst,56359.0,100.0,,M,Unknown,,,,
SE,Research Analyst,47799.0,100.0,,M,Unknown,,,,
SE,Data Engineer,154000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,102000.0,0.0,,M,Unknown,,,,
SE,Data Modeler,140000.0,0.0,,M,Unknown,,,,
SE,Data Modeler,100000.0,0.0,,M,Unknown,,,,
SE,Data Strategist,91000.0,0.0,,M,Unknown,,,,
SE,Data Strategist,86000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,228000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,136000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,180000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,140000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,175000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,155000.0,100.0,,M,Unknown,,,,
EN,Research Engineer,16455.0,100.0,,M,Unknown,,,,
SE,Data Analyst,207611.0,100.0,,M,Unknown,,,,
SE,Data Analyst,127876.0,100.0,,M,Unknown,,,,
EN,Data Analyst,111000.0,0.0,,M,Unknown,,,,
EN,Data Analyst,104000.0,0.0,,M,Unknown,,,,
MI,BI Developer,128000.0,0.0,,M,Unknown,,,,
MI,BI Developer,81500.0,0.0,,M,Unknown,,,,
EN,Data Analyst,61520.0,0.0,,M,Unknown,,,,
EN,Data Analyst,43064.0,0.0,,M,Unknown,,,,
MI,Data Analyst,97750.0,0.0,,M,Unknown,,,,
MI,Data Analyst,75000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,238000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,176000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,192000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,92000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,195000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,125000.0,0.0,,M,Unknown,,,,
SE,Decision Scientist,204500.0,0.0,,M,Unknown,,,,
SE,Decision Scientist,142200.0,0.0,,M,Unknown,,,,
EN,Data Analyst,132600.0,100.0,,M,Unknown,,,,
EN,Data Analyst,81500.0,100.0,,M,Unknown,,,,
MI,Data Engineer,202400.0,0.0,,M,Unknown,,,,
MI,Data Engineer,147200.0,0.0,,M,Unknown,,,,
SE,Data Analyst,175000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,135000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,238000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,176000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,239000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,136000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,54000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,36000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,176000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,118720.0,100.0,,M,Unknown,,,,
SE,Data Scientist,204500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,138900.0,0.0,,M,Unknown,,,,
MI,Data Engineer,140000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,95000.0,100.0,,M,Unknown,,,,
SE,Research Engineer,240000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,157000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,165000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,136000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,230000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,196000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,272300.0,0.0,,M,Unknown,,,,
SE,Data Scientist,222800.0,0.0,,M,Unknown,,,,
MI,Data Engineer,167500.0,0.0,,M,Unknown,,,,
MI,Data Engineer,106500.0,0.0,,M,Unknown,,,,
SE,Data Manager,172750.0,100.0,,M,Unknown,,,,
SE,Data Manager,82500.0,100.0,,M,Unknown,,,,
MI,Business Intelligence Engineer,165600.0,0.0,,L,Unknown,,,,
MI,Business Intelligence Engineer,65800.0,0.0,,L,Unknown,,,,
SE,Applied Scientist,192000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,164000.0,100.0,,M,Unknown,,,,
SE,Data Manager,145000.0,0.0,,M,Unknown,,,,
SE,Data Manager,130000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,226600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,140100.0,0.0,,M,Unknown,,,,
SE,Data Scientist,185900.0,0.0,,M,Unknown,,,,
SE,Data Scientist,129300.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,331640.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,267720.0,0.0,,M,Unknown,,,,
SE,Data Scientist,281000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,181000.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,207611.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,127876.0,100.0,,M,Unknown,,,,
SE,Research Engineer,225000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,168000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,280600.0,0.0,,M,Unknown,,,,
SE,Data Engineer,158600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,200000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,140000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,283780.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,218540.0,0.0,,M,Unknown,,,,
SE,Data Engineer,178500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,100000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,323300.0,0.0,,M,Unknown,,,,
SE,Data Scientist,184700.0,0.0,,M,Unknown,,,,
SE,Research Scientist,248100.0,0.0,,M,Unknown,,,,
SE,Research Scientist,145900.0,0.0,,M,Unknown,,,,
MI,Data Analytics Lead,123040.0,0.0,,M,Unknown,,,,
MI,Data Analytics Lead,104584.0,0.0,,M,Unknown,,,,
MI,Research Scientist,185000.0,100.0,,M,Unknown,,,,
MI,Research Scientist,137700.0,100.0,,M,Unknown,,,,
SE,Research Scientist,205500.0,0.0,,M,Unknown,,,,
SE,Research Scientist,132500.0,0.0,,M,Unknown,,,,
MI,Data Operations Analyst,65100.0,100.0,,M,Unknown,,,,
MI,Data Operations Analyst,44640.0,100.0,,M,Unknown,,,,
SE,Data Engineer,181500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,112200.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,192000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,164000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,161000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,123000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,247300.0,0.0,,M,Unknown,,,,
SE,Data Engineer,139700.0,0.0,,M,Unknown,,,,
SE,Data Analyst,145000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,106000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,200000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,160000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,126500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,278700.0,0.0,,M,Unknown,,,,
SE,Data Scientist,159300.0,0.0,,M,Unknown,,,,
MI,Data Scientist,180000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,140000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,238000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,176000.0,0.0,,M,Unknown,,,,
SE,Data Operations Engineer,125000.0,0.0,,M,Unknown,,,,
SE,Data Operations Engineer,65000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,230000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,175000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,130000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,100000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,252990.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,162170.0,100.0,,M,Unknown,,,,
MI,Data Engineer,183000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,122000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,253000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,172040.0,100.0,,M,Unknown,,,,
SE,Data Scientist,310270.0,0.0,,M,Unknown,,,,
SE,Data Scientist,239080.0,0.0,,M,Unknown,,,,
SE,Data Analyst,85000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,70000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,135000.0,100.0,,M,Unknown,,,,
MI,Data Engineer,125000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,253000.0,100.0,,M,Unknown,,,,
SE,Applied Scientist,172040.0,100.0,,M,Unknown,,,,
MI,Data Engineer,135000.0,0.0,,M,Unknown,,,,
MI,Data Engineer,108000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,225500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,139400.0,0.0,,M,Unknown,,,,
SE,Machine Learning Manager,129562.0,100.0,,L,Unknown,,,,
EN,BI Data Analyst,50000.0,100.0,,S,Unknown,,,,
SE,AI Engineer,227850.0,100.0,,M,Unknown,,,,
SE,AI Engineer,180500.0,100.0,,M,Unknown,,,,
MI,Data Analyst,90000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,70000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,199000.0,100.0,,M,Unknown,,,,
SE,Data Engineer,159000.0,100.0,,M,Unknown,,,,
SE,Data Lead,350000.0,0.0,,M,Unknown,,,,
SE,Data Lead,80000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,240000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,160000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,145000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,115000.0,0.0,,M,Unknown,,,,
MI,Data Analyst,107500.0,0.0,,M,Unknown,,,,
MI,Data Analyst,96750.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,174000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,104000.0,0.0,,M,Unknown,,,,
SE,ML Engineer,275300.0,100.0,,M,Unknown,,,,
SE,ML Engineer,183500.0,100.0,,M,Unknown,,,,
SE,Data Scientist,250000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,225000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,174350.0,0.0,,M,Unknown,,,,
SE,Data Engineer,126800.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,284050.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,193800.0,0.0,,M,Unknown,,,,
SE,Data Engineer,300000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,200000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,232989.0,100.0,,M,Unknown,,,,
SE,Data Engineer,140000.0,100.0,,M,Unknown,,,,
EN,BI Data Analyst,85000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,204500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,142200.0,0.0,,M,Unknown,,,,
SE,Data Engineer,147100.0,0.0,,M,Unknown,,,,
SE,Data Engineer,90700.0,0.0,,M,Unknown,,,,
SE,Data Analyst,140000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,95000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,204500.0,0.0,,M,Unknown,,,,
SE,Data Analyst,138900.0,0.0,,M,Unknown,,,,
SE,Data Modeler,168400.0,0.0,,M,Unknown,,,,
SE,Data Modeler,105200.0,0.0,,M,Unknown,,,,
SE,Research Scientist,205500.0,0.0,,M,Unknown,,,,
SE,Research Scientist,132500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,147100.0,0.0,,M,Unknown,,,,
SE,Data Scientist,90700.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,247500.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,172200.0,0.0,,M,Unknown,,,,
SE,Data Analyst,192000.0,100.0,,M,Unknown,,,,
SE,Data Analyst,138240.0,100.0,,M,Unknown,,,,
SE,Data Engineer,168400.0,0.0,,M,Unknown,,,,
SE,Data Engineer,105200.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,150550.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,116710.0,100.0,,M,Unknown,,,,
SE,Data Scientist,180000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,162000.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,226600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,140100.0,0.0,,M,Unknown,,,,
SE,Data Visualization Engineer,147100.0,0.0,,M,Unknown,,,,
SE,Data Visualization Engineer,90700.0,0.0,,M,Unknown,,,,
SE,Research Scientist,175000.0,0.0,,M,Unknown,,,,
SE,Research Scientist,120000.0,0.0,,M,Unknown,,,,
SE,Data Architect,147100.0,0.0,,M,Unknown,,,,
SE,Data Architect,90700.0,0.0,,M,Unknown,,,,
SE,Data Modeler,168400.0,0.0,,M,Unknown,,,,
SE,Data Modeler,105200.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,125000.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,100000.0,100.0,,M,Unknown,,,,
SE,Research Scientist,198800.0,0.0,,M,Unknown,,,,
SE,Research Scientist,105200.0,0.0,,M,Unknown,,,,
MI,Data Manager,115500.0,0.0,,M,Unknown,,,,
MI,Data Manager,73500.0,0.0,,M,Unknown,,,,
SE,Data Engineer,150600.0,100.0,,M,Unknown,,,,
SE,Data Engineer,120500.0,100.0,,M,Unknown,,,,
SE,Data Engineer,183000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,140000.0,0.0,,M,Unknown,,,,
EX,Business Intelligence Developer,167500.0,0.0,,M,Unknown,,,,
EX,Business Intelligence Developer,106500.0,0.0,,M,Unknown,,,,
SE,Analytics Engineer,175000.0,100.0,,M,Unknown,,,,
SE,Analytics Engineer,125000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,239000.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,149000.0,100.0,,M,Unknown,,,,
MI,BI Developer,128000.0,0.0,,M,Unknown,,,,
MI,BI Developer,81500.0,0.0,,M,Unknown,,,,
SE,Data Scientist,185000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,122000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,202800.0,0.0,,L,Unknown,,,,
SE,Business Intelligence Engineer,104300.0,0.0,,L,Unknown,,,,
MI,Data Engineer,181500.0,0.0,,M,Unknown,,,,
MI,Data Engineer,127000.0,0.0,,M,Unknown,,,,
MI,Data Specialist,186000.0,0.0,,M,Unknown,,,,
MI,Data Specialist,138000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,185000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,122000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,196000.0,0.0,,M,Unknown,,,,
SE,Research Engineer,142600.0,0.0,,M,Unknown,,,,
SE,Data Scientist,205000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,150000.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Analyst,140000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Analyst,112000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,139000.0,0.0,,M,Unknown,,,,
SE,Data Analyst,85700.0,0.0,,M,Unknown,,,,
SE,Data Integration Specialist,36483.0,50.0,,L,Unknown,,,,
SE,Lead Data Scientist,36000.0,100.0,,L,Unknown,,,,
SE,Data Engineer,130000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,91270.0,0.0,,M,Unknown,,,,
SE,Data Scientist,226600.0,0.0,,M,Unknown,,,,
SE,Data Scientist,140100.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,225000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,156400.0,0.0,,M,Unknown,,,,
MI,Applied Scientist,222200.0,0.0,,L,Unknown,,,,
MI,Applied Scientist,136000.0,0.0,,L,Unknown,,,,
SE,Data Architect,180000.0,0.0,,M,Unknown,,,,
SE,Data Architect,165000.0,0.0,,M,Unknown,,,,
EX,Director of Data Science,247000.0,100.0,,M,Unknown,,,,
EX,Director of Data Science,118440.0,100.0,,M,Unknown,,,,
SE,Data Manager,145000.0,0.0,,M,Unknown,,,,
SE,Data Manager,130000.0,0.0,,M,Unknown,,,,
MI,Data Scientist,204500.0,0.0,,M,Unknown,,,,
MI,Data Scientist,138900.0,0.0,,M,Unknown,,,,
SE,ML Engineer,297300.0,100.0,,M,Unknown,,,,
SE,ML Engineer,198200.0,100.0,,M,Unknown,,,,
MI,Data Scientist,172200.0,100.0,,M,Unknown,,,,
MI,Data Scientist,131200.0,100.0,,M,Unknown,,,,
MI,Data Scientist,110736.0,100.0,,M,Unknown,,,,
MI,Data Scientist,86128.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,204500.0,100.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,138900.0,100.0,,M,Unknown,,,,
MI,Data Specialist,87500.0,100.0,,M,Unknown,,,,
MI,Data Specialist,62500.0,100.0,,M,Unknown,,,,
SE,Data Scientist,244000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,157000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,157550.0,0.0,,M,Unknown,,,,
SE,Data Engineer,104650.0,0.0,,M,Unknown,,,,
SE,Research Scientist,136000.0,100.0,,M,Unknown,,,,
SE,Research Scientist,90600.0,100.0,,M,Unknown,,,,
EN,Data Engineer,49216.0,100.0,,M,Unknown,,,,
EN,Data Engineer,43064.0,100.0,,M,Unknown,,,,
SE,Principal Machine Learning Engineer,160000.0,100.0,,L,Unknown,,,,
SE,Principal Data Engineer,91773.0,100.0,,M,Unknown,,,,
SE,Data Analyst,120350.0,100.0,,M,Unknown,,,,
SE,Data Analyst,74400.0,100.0,,M,Unknown,,,,
SE,Data Scientist,281000.0,0.0,,M,Unknown,,,,
SE,Data Scientist,181000.0,0.0,,M,Unknown,,,,
SE,Data Engineer,280600.0,0.0,,M,Unknown,,,,
SE,Data Engineer,158600.0,0.0,,M,Unknown,,,,
SE,Machine Learning Engineer,315300.0,100.0,,M,Unknown,,,,
SE,Machine Learning Engineer,210200.0,100.0,,M,Unknown,,,,
MI,Data Analytics Manager,177000.0,0.0,,M,Unknown,,,,
MI,Data Analytics Manager,110000.0,0.0,,M,Unknown,,,,
SE,Business Intelligence Engineer,185000.0,0.0,,L,Unknown,,,,
SE,Business Intelligence Engineer,79600.0,0.0,,L,Unknown,,,,
MI,Data Analyst,65000.0,100.0,,M,Unknown,,,,
MI,Data Analyst,55000.0,100.0,,M,Unknown,,,,
SE,Data Scientist,250000.0,0.0,,M,Unknown,,,,
